도시대기,충남,서산,대산리,39,42,43,43,42,30
도시대기,충남,서산,성연면,-,-,-,45,42,32
도시대기,충남,아산,모종동,50,50,48,52,47,42
도시대기,충남,아산,배방읍,43,46,41,48,47,40
도시대기,충남,아산,도고면,51,54,50,50*,48,40
도시대기,충남,아산,둔포면,55,57,57,59,52,46
도시대기,충남,아산,인주면,50,53,50,59,48,43
도시대기,충남,논산,논산,42,44,47,54,48,38
도시대기,충남,태안,이원면,33,38,35,40,40,30
도시대기,충남,태안,태안읍,40,45,43,47,44,33
도시대기,충남,보령,대천2동,34,38,39,43,34,29
도시대기,충남,보령,주교면,44,49,50,50,46,34
도시대기,충남,홍성,홍성읍,40,43,37,39,35,32
도시대기,충남,홍성,내포,36,41,40,47,46,36
도시대기,충남,공주,공주,40,39,37,40,39,32
도시대기,충남,부여,부여읍,40,43,45,47,43,35
도시대기,충남,청양,청양읍,36,39,41,46,42,34
도시대기,충남,금산,금산읍,49,50,47,48,48,39
도시대기,충남,예산,예산군,41,46,43,43,42,35
도시대기,충남,계룡,엄사면,38,42,41,44,41,30
도시대기,충남,서천,서천읍,41,47,49,51,46,36
도시대기,충남,서천,서면,32,35,39,41,38,29
도시대기,충남,서천,장항읍,31,41,49,51,54,32
도시대기,전북,임실,임실읍,33,34,32,36,41,35
도시대기,전북,전주,삼천동,41,48,46**,45**,38,32
도시대기,전북,전주,팔복동,35,38**,20**,37,36,29
도시대기,전북,전주,노송동,-,-,-,48**,45,37
도시대기,전북,전주,중앙동,39*,-,-,-,-,-
도시대기,전북,전주,송천동,39,44,37,47,48,40
도시대기,전북,전주,혁신동,-,-,-,-,47*,43
도시대기,전북,군산,신풍동,37,41,41,44,43,33**
도시대기,전북,군산,소룡동,48,55**,-,-,46,35
도시대기,전북,군산,개정동,37,43,42,46,43,32**
도시대기,전북,군산,옥산면,-,-,-,43,42,37
도시대기,전북,군산,비응도동,-,-,-,43,40,33
도시대기,전북,익산,함열읍,-,-,-,44,43,35
도시대기,전북,익산,남중동,27**,-,-,-,-,-
도시대기,전북,익산,팔봉동,39,43,39,44,43,35
도시대기,전북,익산,모현동,43,49,46,46,44,37
도시대기,전북,익산,삼기면,-,-,-,49,45,35
도시대기,전북,익산,용동면,-,-,-,49,46,38
도시대기,전북,남원,죽항동,29,30,28,31,32,31
도시대기,전북,정읍,연지동,27,33,26,36,35,33
도시대기,전북,정읍,신태인,37,40,34,36,33,30
도시대기,전북,고창,고창읍,35,38,33,35,33,29
도시대기,전북,고창,심원면,30,33,30,32,33,28
도시대기,전북,부안,부안읍,33,36,33,39,40,33
도시대기,전북,김제,요촌동,39,44,38,42,40,33
도시대기,전북,완주,고산면,35,40,39,44,44,36
도시대기,전북,완주,봉동읍,-,-,-,47,46,41
도시대기,전북,진안,진안읍,33,34,34,39,42,38
도시대기,전북,무주,무주읍,27,27,26,33,35,30
도시대기,전북,순창,순창읍,33,36,34,37,40,34
도시대기,전북,장수,장수읍,46,53**,-,39**,39,31
도시대기,전남,화순,화순읍,26,34,37,35,38,27
도시대기,전남,여수,서강동,24,26,28,26,31,26
도시대기,전남,여수,월내동,30,29,33,32,36,32
도시대기,전남,여수,문수동,23,24,26,25,28,24
도시대기,전남,여수,여천동,27,28,30,28,32,27
도시대기,전남,여수,덕충동,26,27,30,26,33,28
도시대기,전남,여수,화양면,24,26,27,27,31,25
도시대기,전남,여수,율촌면,28,27,28,29,31,28
도시대기,전남,여수,삼일동,25,25,26,27,30,25
도시대기,전남,광양,중동,26,25,28,29,33,29
도시대기,전남,광양,태인동,25,25,27,30,33,28
도시대기,전남,광양,진상면,28**,24,33,33,35,31
도시대기,전남,광양,광양읍,26,27,26,25,27,26
도시대기,전남,순천,장천동,30,30,33,33,37,32
도시대기,전남,순천,연향동,27,26,27,26,30,27
도시대기,전남,순천,순천만,23,25,25,25,28,24
도시대기,전남,순천,호두리,24,24,25,25,27,26
도시대기,전남,순천,신대,31,28,29,30,33,32
도시대기,전남,목포,용당동,35,41,39,38,40,32
도시대기,전남,목포,부흥동,29,35,33,34,35,25
도시대기,전남,영암,나불리,41,42,39,39,40,33
도시대기,전남,나주,빛가람동,27,30,25,28,30,25
도시대기,전남,담양,담양읍,27,29*,36,42,46,43
도시대기,전남,장성,장성읍,34,37,31,35,36,32
도시대기,전남,해남,해남읍,28,33,33,33,36,32
도시대기,전남,영광,영광읍,34,43,34,38,38,32
도시대기,전남,장흥,장흥읍,28,30,29,30,35,30
도시대기,전남,진도,진도읍,26,37,35,34,34,24
도시대기,전남,완도,신지면,23,27,28,28,32,24
도시대기,전남,함평,함평읍,36,43,39,38,38,27
도시대기,전남,고흥,고흥읍,26,29,33,28,31,25
도시대기,전남,신안,신안군,23,30,25,27,30,23
도시대기,전남,무안,무안읍,35,43,39,42,43,38
도시대기,전남,강진,강진읍,26,31,29,27,29,24
도시대기,전남,곡성,곡성읍,34,39,34,33,38,30
도시대기,전남,구례,구례읍,33,34,31,33,36,34
도시대기,전남,보성,벌교읍,33,37,38,35,36,28
도시대기,경북,영덕,영덕읍,-,-,-,28,29,24
